,id,title,price,url,item_categories,affiliation
61,3417328,Police Helicopter Airbus H135 Swedish,19.99,https://www.cgtrader.com/3d-models/aircraft/helicopter/police-helicopter-airbus-h135-swedish,"['airbus', 'airbus-h135', 'aircraft', 'flying-vehicle', 'h135', 'helicopter', 'helicopter-3d', 'helicopters', 'helikopter', 'police', 'police-helicopter', 'policevehicle', 'polis', 'polis-helikopter', 'svensk', 'svensk-polis']",
62,797170,Hughes OH-6 Cayuse Bare Metal,99.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/hughes-oh-6-cayuse-v00,"['500d', 'aircraft', 'armed', 'aviation', 'cayuse', 'copter', 'helicopter', 'hughes', 'jet', 'loach', 'military', 'military-aircraft', 'observation', 'oh-6', 'rotor', 'transport', 'turbine', 'vechicle', 'vtol']",
63,3178415,rescue boat yellow,15.99,https://www.cgtrader.com/3d-models/watercraft/recreational-watercraft/rescue-boat-yellow,"['aid', 'battleship', 'boat', 'cruise', 'cruise-ship', 'direction', 'fishing', 'fishing-boat', 'helicopter', 'naval', 'navigation', 'navy', 'navy-ship', 'ocean', 'recreational', 'recreational-watercraft', 'rescue', 'sar', 'sea', 'ship', 'vehicle', 'vessel', 'watercraft', 'westland', 'yacht']",
64,3364983,Ornithopter hovercraft in desert,10.0,https://www.cgtrader.com/3d-models/aircraft/other/ornithopter-4f90f4f3-594a-4cdd-a308-47628b2590eb,"['aircraft', 'dune', 'helicopter', 'movie', 'ornithopter', 'other', 'props', 'sci-fi', 'sky', 'vehicle', 'vfx']",
65,3238666,helicopter bell 412 camouflage,12.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/helicopter-bell-412-camouflage,"['212', '407', 'aby', 'aircraft', 'bell', 'birthday', 'bow', 'celebration', 'conifer', 'gift', 'gift-bow', 'gift-box', 'giftbox', 'helicopter', 'holiday', 'pine', 'pine-tree', 'ribbon', 'ribbon-bow', 'service-helicopter', 'spruce', 'spruce-tree', 'tree', 'xma', 'year']",
66,3285588,3d modelling air craft,5.0,https://www.cgtrader.com/3d-models/aircraft/commercial-aircraft/3d-modelling-air-craft,"['air', 'aircraft', 'airplane', 'alusista', 'comercial', 'commercial', 'commercial-aircraft', 'helicopter', 'pesawat']",
67,3704190,Civil helicopter Low-poly,16.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/civil-helicopter-low-poly,"['38', 'aircraft', 'civil', 'flight', 'helicopter', 'mi', 'passanger', 'propeller']",Autodesk 3ds Max
68,4173854,Sikorsky MH-60T Jay Hawk Basic Animation,149.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/sikorsky-mh-60t-jay-hawk-basic-animation,"['60', '60j', '60t', 'air', 'aircraft', 'coast', 'guard', 'hawk', 'helicopter', 'hh', 'jay', 'jayhawk', 'mh', 'mh-60j', 'mh-60t', 'rescue', 'sh', 'sikorsky', 'states', 'transport', 'uh', 'united']",Autodesk 3ds Max
69,3816399,North American F-100 Super Sabre,15.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/north-american-f-100-super-sabre-a49a382b-6f3c-4265-a3bb-2fc2d7ea323f,"['airbus', 'aircraft', 'american', 'boeing', 'f-100', 'fighter', 'helicopter', 'jet', 'military', 'military-aircraft', 'north', 'plane', 'rc', 'sabre', 'super', 'uav']",
70,3328958,Military Vehicle Block Car Pack,80.0,https://www.cgtrader.com/3d-models/military/military-vehicle/military-vehicle-block-car-pack,"['army', 'design', 'game', 'helicopter', 'military', 'military-vehicle', 'movies', 'plane', 'render', 'toy', 'vehichle', 'vehicle', 'war']",Autodesk 3ds Max
71,723541,Battle transport,12.25,https://www.cgtrader.com/3d-models/vehicle/sci-fi-vehicle/battle-transport,"['cargo', 'cargo-ship', 'cargo-truck', 'fi', 'futuristic', 'helicopter', 'sci', 'sci-fi', 'sci-fi-vehicle', 'ship', 'spacecraft', 'spaceship', 'transport', 'truck', 'vehicle']",
72,3777220,MIL Mi-24,15.99,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/mil-mi-24-b5a72e89-8e02-4a7c-887c-a55c0b227c06,"['aircraft', 'airplane', 'airport', 'army', 'battle', 'combat', 'copter', 'helicopter', 'military', 'military-aircraft', 'plane', 'propeller', 'quadcopter', 'rotorcraft', 'service-helicopter', 'vehicle', 'war']",
73,2597056,Lowpoly The Antonov An-225 Mriya,24.99,https://www.cgtrader.com/3d-models/aircraft/commercial-aircraft/lowpoly-the-antonov-an-225-mriya,"['3dsmax', 'air', 'aircraft', 'airplane', 'airport', 'commercial', 'commercial-aircraft', 'computer', 'fighter', 'fighter-jet', 'flight', 'game', 'helicopter', 'jet', 'jet-fighter', 'lowpoly', 'maya', 'military', 'military-aircraft', 'military-vehicle', 'mobile', 'mobile-phone', 'phone', 'simulation', 'texture', 'vehicle']",Autodesk Maya
74,3960574,Black Drone,7.0,https://www.cgtrader.com/3d-models/aircraft/other/black-drone-5e80e8ea-1f49-4adf-bc65-7693132c3434,"['aircraft', 'airplane', 'apparatus', 'beatle', 'bee', 'bumblebee', 'camera', 'device', 'drone', 'fly', 'flying', 'helicopter', 'other', 'photo', 'propeller', 'quadcopter', 'toy', 'tricopter', 'turbine', 'unit', 'vehicle', 'video']",Blender
75,3662337,Boeing AH-64 Apache,17.17,https://www.cgtrader.com/3d-models/aircraft/helicopter/boeing-ah-64-apache-29db15fc-9a91-4f56-9402-75b2a8a76c40,"['a380-800', 'air', 'aircraft', 'airliner', 'airplane', 'boeing-747', 'commercial', 'fighter', 'fighter-jet', 'force', 'helicopter', 'jet', 'jet-fighter', 'jet-plane', 'jumbo', 'military', 'military-truck', 'military-vehicle', 'passenger', 'plane', 'vehicle', 'westland']",
76,3693467,T129 Army Blue ,12.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/t129-army-blue,"['aircraft', 'airplane', 'army', 'aviate', 'flight', 'flying', 'flying-helicopter', 'flying-saucer', 'helicopter', 'military', 'military-truck', 'saucer', 'technology', 'war']",
77,3885533,TAI AgustaWestland T129 ,15.99,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/tai-agustawestland-t129,"['air', 'aircraft', 'chopper', 'fighter', 'helicopter', 'infantry', 'jet', 'military', 'military-aircraft', 'plane', 'vehicle']",
78,3915612,McDonnell Douglas DC-10,22.0,https://www.cgtrader.com/3d-models/aircraft/private-aircraft/mcdonnell-douglas-dc-10-9058d550-5611-4493-9096-1795a0a0e6eb,"['airbus', 'aircraft', 'ar', 'augmented', 'boeing', 'dc-10', 'douglas', 'drone', 'fighter', 'helicopter', 'jet', 'mcdonnell', 'meta', 'metaverse', 'plane', 'private', 'private-aircraft', 'rc', 'reality', 'uav', 'virtual', 'vr']",
79,1883961,UH 1 Y Venom,39.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/uh-1-y-venom,"['aircraft', 'bell', 'claw', 'hawk', 'helicopter', 'navy', 'service-helicopter', 'uh', 'venom', 'westland']",
80,3766635,Agusta A-129 Mangusta,15.99,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/agusta-a-129-mangusta,"['aircraft', 'airplane', 'airport', 'army', 'combat', 'cooper', 'defence', 'helicopter', 'helipad', 'infantry', 'military', 'military-aircraft', 'propeller', 'technology', 'war']",
81,2083547,Low Poly Drone Isometric Icon Pack 02,8.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/low-poly-drone-isometric-icon,"['2d', '3d', '4d', 'aircraft', 'cartoon', 'cinema', 'cinema-4d', 'controller', 'delivery', 'delivery-drone', 'drone', 'game', 'grapphic', 'helicopter', 'icon', 'illustration', 'isometric', 'linkdo', 'low', 'motion', 'poly', 'radio', 'remote', 'stylized']",
82,3292948,Decal or Skin for DJI Mavic PRO,10.99,https://www.cgtrader.com/3d-models/electronics/other/decal-or-skin-for-dji-mavic-pro,"['air', 'aircraft', 'controller', 'custom', 'decal', 'dji', 'drone', 'electronics', 'gadget', 'helicopter', 'mavic', 'military', 'military-aircraft', 'military-vehicle', 'other', 'pro', 'quadcopter', 'quadcopter-drone', 'skin', 'technology', 'vehicle']",Cinema 4D
83,3897167,Space Shuttle,22.0,https://www.cgtrader.com/3d-models/aircraft/other/space-shuttle-84a7119c-4a18-478f-800c-46e2f921a86c,"['airbus', 'aircraft', 'boeing', 'fighter', 'helicopter', 'jet', 'other', 'plane', 'rc', 'shuttle', 'space', 'uav']",
84,2049696,32 Low Poly Vehicles - Ready for Games,19.0,https://www.cgtrader.com/3d-models/vehicle/industrial-vehicle/32-low-poly-vehicles-ready-for-games,"['airplanes', 'airship', 'bus', 'car', 'game', 'helicopter', 'industrial', 'industrial-vehicle', 'low', 'other', 'poly', 'rockets', 'ship', 'submarine', 'submarine-game', 'tank', 'transport', 'truck', 'ufo', 'vehicle', 'vehicles']",
85,3766765,Boeing CH-47 Chinook,15.99,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/boeing-ch-47-chinook-997722e2-1c57-47a1-9ece-c9c80a00b475,"['aircraft', 'airplane', 'airport', 'army', 'boaeng', 'ch47', 'defence', 'flying', 'helicopter', 'isolated', 'military', 'military-aircraft', 'navy', 'patroli', 'propeller', 'us', 'war']",
86,3726294,Cirrus Vision SF50,10.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/cirrus-vision-sf50,"['aircraft', 'airline', 'airplane', 'airport', 'cirrus', 'flight', 'helicopter', 'jet', 'sf50', 'travel', 'vision']",
87,380401,Helicopter MI-24A,9.99,https://www.cgtrader.com/3d-models/military/military-vehicle/helicopter-mi-24a-a270fa92-9474-4796-b458-985c7dd1390a,"['aicraft', 'army', 'chopper', 'helicopter', 'mi-24a', 'military', 'military-vehicle', 'vehicle', 'weapon']",
88,3858128,Drone Turret For Sci-fi Game And Animation,9.99,https://www.cgtrader.com/3d-models/aircraft/other/drone-turret-for-sci-fi-game-and-animation,"['3d', 'air', 'aircraft', 'animation', 'copter', 'drone', 'fi', 'fiction', 'game', 'gopro', 'helicopter', 'other', 'quadrocopter', 'robotics', 'sci', 'sci-fi', 'science', 'turret', 'ucav', 'vehicle']",
89,3658853,The Blue Harbin Z-9,23.5,https://www.cgtrader.com/3d-models/aircraft/helicopter/the-blue-harbin-z-9,"['aerial', 'air', 'aircraft', 'airline', 'airliner', 'airplane', 'flight', 'flying', 'flying-helicopter', 'harbine', 'helicopter', 'helo', 'military', 'picker', 'propeller', 'samsonite', 'service-helicopter', 'war', 'westland']",
90,3271489,Saab 340 AEWC,10.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/saab-340-aewc,"['aircraft', 'airplane', 'awacs', 'based', 'control', 'copter', 'dron', 'hawk', 'helicopter', 'military', 'military-aircraft', 'nato', 'phantom', 'quadcopter', 'radar', 'recon', 'remote', 'remote-control', 'sentry', 'surveillance', 'uav', 'usaf', 'warning']",
91,4247382,Drone Quadcopter,45.0,https://www.cgtrader.com/3d-models/electronics/other/drone-quadcopter-f3486858-e86b-459c-93c4-12ffc275a9fc,"['action', 'air', 'aircraft', 'airliner', 'airplane', 'camera', 'copter', 'dji', 'drone', 'electronics', 'flying', 'game', 'helicopter', 'movie', 'other', 'phantom', 'portable', 'quad', 'quadcopter', 'video']",Autodesk 3ds Max
92,3798187,Loader Planes Boats collection,25.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/loader-planes-boats-collection,"['air', 'aircraft', 'airplane', 'airport', 'boats', 'building', 'city', 'construction', 'crane', 'digger', 'heavy', 'helicopter', 'large-truck', 'loader', 'machine', 'military', 'plane', 'track', 'vehicle', 'wheel-loader']",Autodesk 3ds Max
93,3810904,Messerschmitt Bf 109,15.0,https://www.cgtrader.com/3d-models/aircraft/historic-aircraft/messerschmitt-bf-109-b57507f5-4050-4b9c-8756-82184ce615df,"['109', 'airbus', 'aircraft', 'bf', 'boeing', 'fighter', 'helicopter', 'historic', 'historic-aircraft', 'jet', 'messerschmitt', 'plane', 'rc', 'uav']",
94,3080210,UH1 Huey slick and Gunship Split for nice printing,3.0,https://www.cgtrader.com/3d-print-models/games-toys/toys/uh1-huey-slick-and-gunship-split-for-nice-printing,"['games', 'games-toys', 'gunship', 'helecopter', 'helicopter', 'huey', 'huey-helicopter', 'toys', 'uh1', 'uh1b']",
95,3337158,Cartoon Helicopter ,9.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/cartoon-helicopter-b1ebb273-15b5-43ac-9bc7-a33eee07c5ac,"['aircraft', 'airplane', 'army', 'attack', 'bomber', 'cartoon', 'cartoonish', 'design', 'fantasy', 'fight', 'fun', 'funny', 'future', 'helicopter', 'military', 'military-aircraft', 'military-vehicle', 'plane', 'style', 'toon', 'vehicle', 'weapon']",Blender
96,3684565,Hiller air tug heavy helicopter,35.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/hiller-air-tug-heavy-helicopter,"['aircraft', 'apollo', 'concept', 'experimental', 'flying', 'flying-helicopter', 'helicopter', 'jet', 'nasa', 'propeller', 'saturn', 'scifi', 'usa']",Autodesk 3ds Max
97,3258964,Quadrocopter Dron high detailed 3D model,8.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/quadrocopter-dron-high-detailed-3d-model,"['aircraft', 'airplane', 'aviation', 'camera', 'control', 'copter', 'dron', 'drone', 'helicopter', 'phantom', 'propeller', 'quadcopter', 'quadcopter-drone', 'quadrocopter', 'radio', 'recon', 'rotorcraft', 'service-helicopter', 'toy', 'uav']",Cinema 4D
98,3433830,Boeing AH-64 Apache 3d Model with missiles and rockets,20.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/boeing-ah-64-apache-3d-model-7418c419-29b1-4f02-aacc-d118b27628a2,"['aircraft', 'airplane', 'flight', 'flying', 'flying-helicopter', 'helicopter', 'military', 'military-aircraft', 'sky']",
99,3673330,Lockheed Martin F-22 Raptor,17.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/lockheed-martin-f-22-raptor-4ebb6d8e-7608-4feb-b876-98821abe315b,"['airbus', 'aircraft', 'boeing', 'fighter', 'fighter-jet', 'helicopter', 'jet', 'jet-fighter', 'jet-plane', 'military', 'military-aircraft', 'plane', 'rc', 'rc-helicopter', 'uav']",
100,3916611,AIM-7 Sparrow,17.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/aim-7-sparrow-2ade20c3-ebd8-4965-940c-ec9f23b66d24,"['aim-7', 'airbus', 'aircraft', 'ar', 'augmented', 'boeing', 'drone', 'fighter', 'helicopter', 'jet', 'meta', 'metaverse', 'military', 'military-aircraft', 'plane', 'rc', 'reality', 'sparrow', 'uav', 'virtual', 'vr']",
101,3466183,Carbon Fiber Damper for Aerial Camera System,26.99,https://www.cgtrader.com/3d-models/aircraft/aircraft-part/5-blade-propeller-f3ff5d3d-ccb3-475c-861d-1a41a1a7d3d0,"['absorber', 'aerial', 'aerospace', 'aircraft', 'aircraft-part', 'airplane', 'camera', 'carbon', 'composite', 'damper', 'damping', 'fiber', 'gimbal', 'helicopter', 'mount', 'part', 'shock', 'shock-absorber', 'spring', 'wirespring']",
102,3014822,MAVIC PRO DJI DRONE ,5.0,https://www.cgtrader.com/3d-models/electronics/computer/mavic-pro-dji-drone,"['aircraft', 'airliner', 'airplane', 'blender', 'camera', 'cji', 'computer', 'copter', 'drone', 'electronics', 'flight', 'flying', 'flying-helicopter', 'helicopter', 'industry', 'jet', 'military', 'military-aircraft', 'phantom', 'quadcopter', 'quadcopter-drone', 'spacecraft', 'spark', 'technology', 'travel']",
103,3673226,BOEING 787-800,28.0,https://www.cgtrader.com/3d-models/aircraft/jet/boeing-787-800,"['airbus', 'aircraft', 'boeing', 'fighter', 'fighter-jet', 'helicopter', 'jet', 'jet-fighter', 'jet-plane', 'plane', 'rc', 'rc-helicopter', 'uav']",
104,4030449,Drone with propellers,15.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/drone-35734129-f835-4b89-a1df-51f574323993,"['air', 'aircraft', 'drone', 'helicopter', 'military', 'military-aircraft', 'other', 'quadcopter', 'robot', 'sci-fi', 'vehicle']",
105,1904062,HAD1-T Helineo Taxi,80.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/had1-t-helineo-taxi,"['air', 'aircraft', 'airliner', 'airplane', 'emergency', 'flight', 'flying', 'flying-helicopter', 'helicopter', 'jet', 'military', 'military-aircraft', 'military-vehicle', 'power', 'stripe', 'taxi', 'technology', 'transport', 'vehicle', 'westland']",Autodesk 3ds Max
106,3460169,Drones2 drone with four propellers,5.99,https://www.cgtrader.com/3d-models/aircraft/commercial-aircraft/drones2,"['aircraft', 'aviate', 'commercial', 'commercial-aircraft', 'drones2', 'flight', 'flying', 'flying-helicopter', 'flying-saucer', 'helicopter', 'jet', 'military', 'military-aircraft', 'samsonite', 'saucer', 'science-fiction-spacecraft', 'seagull', 'technology', 'wing']",
107,3594160,Robotic Backpack and Drone Launch Station,10.0,https://www.cgtrader.com/3d-models/character/sci-fi-character/robotic-backpack-and-drone-launch-station,"['accessory', 'aerial', 'aircraft', 'backpack', 'character', 'character-design', 'character-unity', 'copter', 'design', 'drone', 'fi', 'games', 'gaming', 'helicopter', 'phantom', 'quadcopter', 'quadcopter-drone', 'quadrocopter', 'rc', 'rc-helicopter', 'remote', 'sci', 'sci-fi', 'sci-fi-character', 'surveillance', 'uav', 'unity', 'unreal']",
108,3657373,Kamov Ka-22,55.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/kamov-ka-22-3b7242d8-2872-4976-9c4b-3e3d7dcc278b,"['aeroflot', 'aircraft', 'cargo', 'coldwar', 'concept', 'experimental', 'helicopter', 'ka22', 'ka35', 'kamov', 'mi12', 'prototype', 'russian', 'soviet', 'transport', 'ussr', 'vintokryl']",Autodesk 3ds Max
109,3870110,Single Seat Drone ,18.55,https://www.cgtrader.com/3d-models/aircraft/helicopter/single-seat-drone-26617ec1-1527-426e-ab58-c647b981c126,"['air', 'aircraft', 'airline', 'airplane', 'fighter', 'helicopter', 'jet', 'plane', 'propeller', 'vehicle']",
110,3966340,Raspberri Pi Drone,100.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/raspberri-pi-drone,"['aircraft', 'diy', 'drone', 'heli', 'helicopter', 'pi']",Autodesk 3ds Max
111,4245467,SH 60 HH 60 MH 60,11.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/sh-60-hh-60-mh-60,"['aircraft', 'army', 'blackhawk', 'chopper', 'hawk', 'helicopter', 'hh60', 'mh60', 'military', 'military-aircraft', 'navy', 's-70i', 'seahawk', 'sh', 'sh-60', 'sh60', 'sikorsky', 'uh-60', 'uh-60-blackhawk']",
112,914168,Ka-60 Kasatka helicopter RIGGED,169.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/ka-60-kasatka,"['aircraft', 'civilian', 'helicopter', 'ka-60', 'kamov', 'kasatka']",
113,4233938,AH-64 Apache WHT,13.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/ah-64-apache-wht,"['ah-64', 'ah-64d', 'ah64', 'aircraft', 'airplane', 'apache', 'apache-helicopter', 'army', 'boeing', 'helicopter', 'hellfire', 'longbow', 'military', 'military-aircraft', 'military-vehicle', 'vehicle', 'war']",
114,3488436, Helicopter blade,6.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/helicopter-blade,"['air', 'aircraft', 'airplane', 'copter', 'drone', 'helicopter', 'quadcopter', 'quadcopter-drone', 'rotor', 'uav', 'vehicle']",
115,4178179,Air vehicle - helicopter,50.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/air-vehicle-helicopter,"['air', 'aircraft', 'airplane', 'copter', 'drone', 'flight', 'helicopter', 'jet', 'military', 'military-aircraft', 'plane', 'propeller', 'quadcopter', 'rotor', 'transport', 'vehicle']",
116,3673875,Sukhoi Su-57,17.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/sukhoi-su-57-2dea87c3-42e0-406f-91f7-880e7e7d3302,"['airbus', 'aircraft', 'boeing', 'fighter', 'fighter-jet', 'helicopter', 'jet', 'jet-fighter', 'jet-plane', 'military', 'military-aircraft', 'plane', 'rc', 'rc-helicopter', 'uav']",
117,3938930,MICRO DRONE,7.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/micro-drone-1ef25514-0cc9-4071-a455-2d0d960e0dac,"['aircraft', 'airplane', 'camera', 'control', 'copter', 'drone', 'future', 'futuristic', 'helicopter', 'pamira', 'phantom', 'photo', 'plane', 'propeller', 'quadcopter', 'remote', 'shooting', 'stylish', 'video']",Blender
118,2238139,GAme Ready SE5A Aircraft,15.0,https://www.cgtrader.com/3d-models/aircraft/historic-aircraft/game-ready-se5a-aircraft,"['aircraft', 'airline', 'airplane', 'aviate', 'bomber', 'flight', 'helicopter', 'historic', 'historic-aircraft', 'military', 'military-aircraft', 'military-vehicle', 'vehicle']",
119,88030,Eurocopter EC-120 HeliDax,25.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/eurocopter-ec-120-helidax,"['120', 'aircraft', 'ec-120', 'eurocopter', 'helicopter', 'helidax']",Autodesk 3ds Max
120,2422675,Ghost X V3 eVTOL aircraft,15.0,https://www.cgtrader.com/3d-models/aircraft/other/ghost-x-v3-evtol-aircraft,"['aam', 'air', 'aircraft', 'airplane', 'aviation', 'car', 'drone', 'evtol', 'flight', 'flying', 'flying-car', 'flying-helicopter', 'flyingcar', 'future', 'future-car', 'helicopter', 'mobily', 'other', 'pilot', 'tech', 'transport', 'transportation', 'uam', 'vtol']",
121,112302,Kiowa Warrior Reconnasiance Helicopter,35.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/kiowa-warrior-reconnasiance-helicopter,"['aircraft', 'bell', 'fbx', 'gunship', 'helicopter', 'isr', 'kiowa', 'military', 'military-aircraft', 'oh-58', 'recon', 'reconnaissance']",
122,3673370,LCA Tejas joins,17.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/lca-tejas-joins,"['airbus', 'aircraft', 'boeing', 'fighter', 'fighter-jet', 'helicopter', 'jet', 'jet-fighter', 'jet-plane', 'military', 'military-aircraft', 'plane', 'rc', 'rc-helicopter', 'uav']",
123,4077046,Generic Helicopter Airbus H130 Livery 12,17.5,https://www.cgtrader.com/3d-models/aircraft/helicopter/ec130-h130-airbus-4-livery,"['airbus', 'aircraft', 'airplane', 'aviation', 'chopper', 'copter', 'eurocopter', 'flight', 'flying', 'gameready', 'games', 'heli', 'helicopter', 'lowpoly', 'noai', 'pbr', 'propeller', 'realtime', 'rotor', 'unity']",Autodesk 3ds Max
124,4533440,Apache AH-64D Israel Air Force Static,99.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/apache-ah-64d-israel-air-force-static,"['64', 'ah', 'ah-64', 'ah64', 'air', 'aircraft', 'airforce', 'american', 'apache', 'army', 'attack', 'boeing', 'chopper', 'copter', 'force', 'helicopter', 'israel', 'strike', 'vechicle', 'war']",Autodesk 3ds Max
125,53580,Aerobell Bell 407,199.0,https://www.cgtrader.com/3d-models/aircraft/commercial-aircraft/aerobell-bell-407,"['aero', 'aerobell', 'ah-1', 'ah-1z', 'air', 'aircraft', 'bell', 'bell-407', 'business', 'canadian', 'ch-53', 'commercial', 'commercial-aircraft', 'copter', 'fire', 'helicopter', 'jet', 'long', 'n-165sp', 'ranger', 'super']",
126,2133070,Mil mi 8 low poly animated,40.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/mil-mi-8-low-poly-animated,"['8', 'aircraft', 'chopper', 'eastern', 'europe', 'gaming', 'helicopter', 'low', 'mi', 'mil', 'pbr', 'poly', 'russian', 'soviet', 'transport', 'utility']",Blender
127,1841355,Sikorsky S-76,199.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/sikorsky-s-76-f8cff3dc-410c-4662-ac03-43b49fd17d67,"['aircraft', 'american', 'aviation', 'civil', 'helicopter', 'helicopters', 'medium', 'passenger', 's-76', 's76', 'sikorsky', 'transport', 'us', 'utility']",
128,312263,Complete Vehicle Pack V2,60.0,https://www.cgtrader.com/3d-models/car/car/complete-vehicle-pack-v2,"['3d', 'air', 'car', 'car-pack', 'coupe', 'friendly', 'helicopter', 'land', 'low-poly', 'mobile', 'pack', 'pick-up', 'police', 'sedan', 'semi', 'standard', 'standard-car', 'transport', 'truck', 'van', 'vehicles']",
129,790388,JASDF  UH-60J Rescue helicopter early model,9.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/japan-ground-self-defense-force-uh-60j-rescue-helicopter,"['aircraft', 'helicopter', 'japan', 'jasdf', 'rescue']",Lightwave
130,4561622,Lockheed L-1049 Super Constellation,89.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/lockheed-l-1049-super-constellation,"['1950s', 'aeroplane', 'aircraft', 'airliner', 'american', 'commercial', 'constellation', 'helicopter', 'l-1049', 'lockheed', 'long-range', 'super', 'warplane']",
131,4586987,Agusta-hirundo-a109,10.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/agusta-hirundo-a109-5ca19a55-75a2-4064-b913-df003fa87f39,"['agusta', 'aircraft', 'airplane', 'flight', 'helicopter', 'hirundo', 'military', 'military-aircraft', 'vehicle']",
132,2662191,CV22 Osprey,120.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/cv22-osprey,"['aircraft', 'airforce', 'airplane', 'ait', 'cv22', 'flight', 'force', 'game', 'helicopter', 'marine', 'military', 'military-aircraft', 'mv22', 'osprey', 'rescue', 'rotor', 'service-helicopter', 'tilt', 'us', 'us-marine', 'usmc', 'war']",Autodesk 3ds Max
133,4403626,Spaceship - Spacecraft Phantom,5.0,https://www.cgtrader.com/3d-models/space/spaceship/spaceship-spacecraft-phantom-3da41212-35af-4e73-9029-6d5c38eeed9e,"['3d', 'aircraft', 'airplane', 'camera', 'copter', 'drone', 'helicopter', 'inspire', 'military', 'model', 'of', 'part', 'phantom', 'quadcopter', 'quadrocopter', 'service', 'ship', 'space', 'spacecraft', 'spaceship']",
134,2573001,Osprey Y22 Marines Helicopter,60.0,https://www.cgtrader.com/3d-print-models/miniatures/vehicles/osprey-y22-marines-helicopter,"['aircraft', 'airplane', 'flight', 'helicopter', 'military', 'military-aircraft', 'military-vehicle', 'miniatures', 'technology', 'vehicle', 'vehicles']",
135,3940987,Northrop YB-35,20.0,https://www.cgtrader.com/3d-models/aircraft/military-aircraft/northrop-yb-35,"['airbus', 'aircraft', 'airplane', 'boeing', 'drone', 'fighter', 'helicopter', 'jet', 'military', 'military-aircraft', 'northrop', 'plane', 'rc', 'uav', 'yb-35']",
136,3992695,Air Methods Helicopter Airbus H130 Livery 19,17.5,https://www.cgtrader.com/3d-models/aircraft/helicopter/helicopter-pack-ec130-h130-air-methods-livery-7510cf86-ae8e-4317-8443-0468008de25c,"['airbus', 'aircraft', 'airplane', 'aviation', 'chopper', 'copter', 'eurocopter', 'flight', 'flying', 'gameready', 'games', 'heli', 'helicopter', 'lowpoly', 'noai', 'pbr', 'propeller', 'realtime', 'rotor', 'unity']",Autodesk 3ds Max
137,4531439,Helipad 3D Model,5.99,https://www.cgtrader.com/3d-models/exterior/street-exterior/helipad-3d-model-5d59362a-e2bd-4c5a-b6b6-adc760dbb67f,"['architectural', 'atop', 'building', 'exterior', 'game', 'helicopter', 'helipad', 'heliport', 'infrastructure', 'landing', 'low', 'offshore', 'oil', 'pbr', 'platform', 'poly', 'ready', 'roof', 'street', 'street-exterior']",Blender
138,3211014,hellecopter ahk helicopter - ahk helicopter,10.0,https://www.cgtrader.com/3d-models/aircraft/helicopter/hellecopter,"['aircraft', 'blender', 'helicopter', 'hellecopter', 'highpoly', 'rocket', 'withoutsalon']",
